DE_ALT-HOHENSCHÖNHAUSEN_13055,EFINGER_2520714249935673131,04.03.2012 18:32:56,ba9d7d5f-7e09-41b8-8bfc-e0a113120bd0,False,52543714,13492162,0,,Alt-Hohenschönhausen,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:43:26,,0,0,0,22,DE,Efinger,0,,,,13055,0,0,Konrad-Wolf-Straße 113,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_ALT-HOHENSCHÖNHAUSEN_13055,GEORGE_2520714248346284303,04.03.2012 18:32:56,19883df3-f543-4979-970c-6c882427c70c,False,52548302,13500239,0,,Alt-Hohenschönhausen,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:46:05,,0,0,0,22,DE,George,0,,,,13055,0,0,Konrad-Wolf-Straße 7,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_ALT-HOHENSCHÖNHAUSEN_13055,VINO DEL SOL_2520714256918641151,04.03.2012 18:32:56,dbdab83c-41ff-42d9-b410-7e6847e0c863,False,5253431,13486178,0,,Alt-Hohenschönhausen,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:31:48,,0,0,0,22,DE,Vino del Sol,0,,,,13055,0,0,Landsberger Allee 219,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_ALTE NEUSTADT_39106,TESTLOCATION_2520757407938084499,04.03.2012 18:32:56,d07ae5c8-557b-461e-812b-1611266d6c28,null,52139641,11647429,0,,Alte Neustadt,0,0,945b6ae8-dad8-4cf1-8920-cca8c2754d5a,14.01.2012 16:52:18,,0,0,1,null,DE,testlocation,0,945b6ae8-dad8-4cf1-8920-cca8c2754d5a,,,39106,0,0,Universitätsplatz 2,945b6ae8-dad8-4cf1-8920-cca8c2754d5a,
DE_ALTLANDSBERG_15345,APHRA-GASTSTÄTTE GMBH_2520714259322800719,04.03.2012 18:32:56,e27d4324-349a-4493-92cb-ec2290d44767,False,52552907,13697296,0,,Altlandsberg,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:27:47,,0,0,0,22,DE,Aphra-Gaststätte GmbH,0,,,,15345,0,0,An der Mühle 40,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_ALTLANDSBERG_15345,ARMENHAUS_2520714257211271179,04.03.2012 18:32:56,748dcc5f-e9ae-49bc-8cc7-51e6445b8dc1,False,52565243,13729244,0,,Altlandsberg,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:31:18,,0,0,0,22,DE,Armenhaus,0,,,,15345,0,0,Am Strausberger Tor 2,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_ALTLANDSBERG_15345,SAMOS_2520714276436108419,04.03.2012 18:32:56,7ea13aee-b027-4adb-a836-52a162bfe82f,False,52564253,13730043,0,,Altlandsberg,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 14:59:16,,0,0,0,22,DE,Samos,0,,,,15345,0,0,Am Bahnhof 1,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_ALTLANDSBERG_15345,ZUR GUTSSTUBE_2520714255554075927,04.03.2012 18:32:56,ecd67362-25da-4042-8ac1-97b1ce190402,False,52611558,13913854,0,,Altlandsberg,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:34:04,,0,0,0,22,DE,Zur Gutsstube,0,,,,15345,0,0,Prötzeler Straße 1,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_ALTLANDSBERG_15345,ZUR PALME_2520714255478770175,04.03.2012 18:32:56,43927856-e379-47ee-a39d-5ad2cbb101e6,False,52605777,13867904,0,,Altlandsberg,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:34:12,,0,0,0,22,DE,Zur Palme,0,,,,15345,0,0,Wesendahler Chaussee,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_AM STERN_14480,FELSENSTEIN_2520714249371036227,04.03.2012 18:32:56,ad0d1aaa-b2fd-4970-82eb-e6ded8099b23,False,52363124,13137362,0,,Am Stern,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:44:22,,0,0,0,22,DE,Felsenstein,0,,,,14480,0,0,Ricarda-Huch-Straße 29,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_AM STERN_14480,JOURNAL_2520714245451543972,04.03.2012 18:32:56,9330d014-c236-46a3-8cb2-013d195a6254,False,5236999397,1314039429,0,,Am Stern,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:50:54,,0,0,0,22,DE,Journal,0,,,,14480,0,0,Asta-Nielsen-Straße 2,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_AM STERN_14480,MEXICANISCHES-_2520714240990694703,04.03.2012 18:32:56,f1ed4c6a-039f-42d4-b5c3-669890cfb51a,False,5236999397,1314039429,0,,Am Stern,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:58:20,,0,0,0,22,DE,Mexicanisches-,0,,,,14480,0,0,Asta-Nielsen-Straße 2,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_AM STERN_14480,VALENTINO'S_2520714257509994411,04.03.2012 18:32:56,93023271-a6b3-436a-abd3-3b4d503c0c28,False,52381818,13126467,0,,Am Stern,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:30:49,,0,0,0,22,DE,Valentino's,0,,,,14480,0,0,Grossbeerenstraße 231,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_AM STERN_14480,VILLA VERDE_2520714256977073415,04.03.2012 18:32:56,a810900f-1097-467b-8e3d-564129a36330,False,5236166,13134761,0,,Am Stern,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:31:42,,0,0,0,22,DE,Villa Verde,0,,,,14480,0,0,Dorothea-Schneider-Straße 14,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BARGTEHEIDE_22941,REMEMBER_2520925950824482421,04.03.2012 18:32:56,43f83fcc-d1ba-4803-abb7-3728d4fcca1e,null,53729972,10261621,0,,Bargteheide,0,0,a3f3d34b-3037-4ab4-92fc-036a92481ae3,15.04.2011 13:00:38,info@remember-bargteheide.de,0,0,0,22,DE,Remember,0,,+49-4532-287359,,22941,0,0,Am Markt 13,a3f3d34b-3037-4ab4-92fc-036a92481ae3,remember-bargteheide.de
DE_BARLEBEN_39179,FREIWILLIGE FEUERWEHR BARLEBEN_2520916685161464392,04.03.2012 18:32:57,7ea79365-ed8f-4952-8fb5-a80e98dcd7c4,null,52200928,11621063,0,,Barleben,0,0,04cb6209-824a-4e13-860a-31af8c10d36f,14.07.2011 08:31:23,d.saeuberlich@barleben.de,0,0,21,null,DE,Freiwillige Feuerwehr Barleben,0,,+49-39203-5652510,,39179,0,0,Ernst-Thälmann-straße 3,04cb6209-824a-4e13-860a-31af8c10d36f,http://www.ffw-barleben.de
DE_BARLEBEN_39179,PIZZAHAUS BARLEBEN_2520867461909919289,04.03.2012 18:32:57,5dfb202a-df51-4100-9d80-dba6aef139fd,null,52197161,11616566,5,,Barleben,0,0,04cb6209-824a-4e13-860a-31af8c10d36f,09.09.2011 07:50:09,,5,0,0,22,DE,Pizzahaus Barleben,1,,+49-39203-759999,,39179,5,5,Olvenstedter Weg 5,04cb6209-824a-4e13-860a-31af8c10d36f,http://www.pizzahaus-barleben.de/
DE_BARLEBEN_39179,PRAXIS ANGELIKA BIRK_2520925952409609374,04.03.2012 18:32:57,871125a8-329e-432e-aee9-0936b5d16774,null,5220345,1161945,5,,Barleben,0,0,04cb6209-824a-4e13-860a-31af8c10d36f,03.02.2011 18:02:22,,5,0,6,null,DE,Praxis Angelika Birk,1,,+49-39203-56636,,39179,5,5,Breiteweg 46,04cb6209-824a-4e13-860a-31af8c10d36f,
DE_BEELITZ_14547,BALKAN_2520714254817579423,04.03.2012 18:32:57,8ccd75aa-d2da-48e3-b9c3-49499cb58f07,False,52236682,129785,0,,Beelitz,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:35:18,,0,0,0,22,DE,Balkan,0,,,,14547,0,0,Berliner Straße 180,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERGHOLZ-REHBRÜCKE_14558,STEAKHAUS TORO NEGRO_2520714260185223439,04.03.2012 18:32:57,856f31e2-1428-403e-a7f0-18afb04b7e5f,False,52346984,13106545,0,,Bergholz-Rehbrücke,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:26:21,,0,0,0,22,DE,Steakhaus Toro Negro,0,,,,14558,0,0,Richard-Kuckuck-Straße 3,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10115,ALPENSTÜCK_2520714240112023439,04.03.2012 18:32:58,084b88b8-a9f1-43f4-ad38-e42c6214b3c6,False,52530291,13391749,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:59:48,,0,0,0,22,DE,Alpenstück,0,,,,10115,0,0,Gartenstraße 9,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10115,ASMAN_2520714255223793023,04.03.2012 18:32:58,ea72941b-96b3-4df1-90cb-183b13b82173,False,52531565,1339662,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:34:37,,0,0,0,22,DE,ASMAN,0,,,,10115,0,0,Ackerstraße 20,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10115,BAR-CELONA_2520714254712588831,04.03.2012 18:32:58,198daf47-2ef8-49d4-96dc-e95a22f01e39,False,52527125,13385616,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:35:28,,0,0,0,22,DE,Bar-Celona,0,,,,10115,0,0,Hannoversche Straße 2,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10115,BATTLEFIELD BERLIN_2520925951058115234,04.03.2012 18:32:58,8a57e89d-7d9f-4ee3-9221-10e78c498506,null,52536707,13374992,5,"Tabletop, Warhammer",Berlin,0,0,a3f3d34b-3037-4ab4-92fc-036a92481ae3,14.04.2011 23:03:14,,5,0,1,37,DE,Battlefield Berlin,1,,+49-30-45088708,,10115,5,5,Chausseestraße 93,a3f3d34b-3037-4ab4-92fc-036a92481ae3,www.shop.battlefield-berlin.de
DE_BERLIN_10115,FISCHPIRAT_2520714249104185139,04.03.2012 18:32:58,acfaee24-a8f5-40cb-b6ed-a467015439fb,False,52526511,13388833,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:44:49,,0,0,0,22,DE,FischPirat,0,,,,10115,0,0,Linienstraße 130,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10115,GAMBRINUS_2520714248597043083,04.03.2012 18:32:58,df666bf3-2522-4765-9982-b67614d62afd,False,52526452,13388048,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:45:40,,0,0,0,22,DE,Gambrinus,0,,,,10115,0,0,Linienstraße 133,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10115,GOODTIME_2520714247828518199,04.03.2012 18:32:58,71f74ad9-6161-4a0b-93c1-695aa490a0b8,False,52527404,13387288,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:46:57,,0,0,0,22,DE,Goodtime,0,,,,10115,0,0,Chausseestraße 1,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10115,KELLERRESTAURANT IM BRECHT-HAUS_2520714244899406951,04.03.2012 18:32:58,12d76239-239f-4df2-a9cb-b2272dffe7e5,False,52528932,13384806,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:51:50,,0,0,0,22,DE,Kellerrestaurant im Brecht-Haus,0,,,,10115,0,0,Chausseestraße 125,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10115,LA MANO VERDE GMBH_2520714243773882807,04.03.2012 18:32:58,6b5132cf-4b73-4be8-9e8b-225e6f97acfb,False,52533632,13370885,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:53:42,,0,0,0,22,DE,La Mano Verde GmbH,0,,,,10115,0,0,Scharnhorststraße 28,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10115,MAXWELL GASTRONOMIE GMBH_2520714241245359383,04.03.2012 18:32:58,6b0c0373-2dd5-4384-8383-ee973b8d45a8,False,52531434,13394603,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:57:55,,0,0,0,22,DE,Maxwell Gastronomie GmbH,0,,,,10115,0,0,Bergstraße 22,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10115,PLANCHA_2520714238405770083,04.03.2012 18:32:58,e36558f7-ce48-43d6-a856-2bb4cc1683de,False,52527628,13390581,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 16:02:39,,0,0,0,22,DE,Plancha,0,,,,10115,0,0,Torstraße 210,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10115,REINSTOFF_2520714285521856763,04.03.2012 18:32:58,2c612cbc-e062-46f7-84a6-02f3d4264087,False,52530186,13385596,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 14:44:07,,0,0,0,22,DE,Reinstoff,0,,,,10115,0,0,Schlegelstraße 26C,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10115,RISTORANTE CAVALLINO ROSSO_2520714285294377147,04.03.2012 18:32:58,aabc923f-8211-452d-a51a-2f327cc108e6,False,52527125,13385616,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 14:44:30,,0,0,0,22,DE,Ristorante Cavallino Rosso,0,,,,10115,0,0,Hannoversche Straße 2,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10115,SOPHIENECK_2520714260429264071,04.03.2012 18:32:58,6b0ffa40-45e8-4d2f-ae5a-27327da1ca7a,False,52526376,13398693,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:25:57,,0,0,0,22,DE,Sophieneck,0,,,,10115,0,0,Grosse Hamburger Straße 37,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10115,TUCHOLSKY_2520714257664511815,04.03.2012 18:32:58,d2adaacc-fe60-4cfc-8701-7d3d27c51a68,False,52528438,13392662,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:30:33,,0,0,0,22,DE,Tucholsky,0,,,,10115,0,0,Torstraße 189,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,AARTI_2520714244186658319,04.03.2012 18:32:59,4227590e-fe78-4acf-ae2d-a73d9082c4a5,False,52524542,13395209,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:53:01,,0,0,0,22,DE,AARTI,0,,,,10117,0,0,Oranienburger Straße 26,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,AIGNER GENDARMENMARKT_2520714244073074747,04.03.2012 18:32:59,bf98c5f9-11e2-4d3a-9950-75f3db673164,False,52514721,13390725,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:53:12,,0,0,0,22,DE,Aigner Gendarmenmarkt,0,,,,10117,0,0,Französische Straße 25,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,AL DENTE_2520714242018883819,04.03.2012 18:32:59,4665c144-6106-43c6-a60d-c7e91b5f5873,False,52525969,13390522,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:56:38,,0,0,0,22,DE,Al Dente,0,,,,10117,0,0,Auguststraße 91,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,ALVIS_2520714285952911887,04.03.2012 18:32:59,2002a0da-ebdb-4daf-a4ba-a6f9fb7bf0ee,False,52522063,13384371,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 14:43:24,,0,0,0,22,DE,ALvis,0,,,,10117,0,0,Albrechtstraße 8,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,AMICI AM GENDARMENMARKT_2520714262043336907,04.03.2012 18:32:59,0b0bf3c4-b604-483e-91a1-c75d496a0913,False,5251425,13393547,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:23:15,,0,0,0,22,DE,Amici am Gendarmenmarkt,0,,,,10117,0,0,Jägerstraße 56,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,AMRIT_2520714261983498519,04.03.2012 18:32:59,47503b12-a503-4aa2-a3b1-1341bd4ba63d,False,52525973,13389491,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:23:21,,0,0,0,22,DE,Amrit,0,,,,10117,0,0,Oranienburger Straße 45,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,ASIA_2520714255403776895,04.03.2012 18:32:59,73587d32-4fb0-4c94-83ff-30188609b0a7,False,52514231,13380096,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:34:19,,0,0,0,22,DE,Asia,0,,,,10117,0,0,Cora-Berliner-Straße 2,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,BLOCK HOUSE_2520714253887194043,04.03.2012 18:32:59,ea259594-856b-4fb0-8e1f-ba2f320cd846,False,52514971,13381999,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:36:51,,0,0,0,22,DE,Block House,0,,,,10117,0,0,Wilhelmstraße 59,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,BOMBAY_2520714253681899939,04.03.2012 18:32:59,a8bb0ebf-9263-4371-a4e6-c08dbda321d9,False,52523115,13388455,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:37:11,,0,0,0,22,DE,Bombay,0,,,,10117,0,0,Friedrichstraße 106C,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,BORCHARDT_2520714253629092171,04.03.2012 18:32:59,70ea8fa7-4cdf-45ff-99e8-c7c0f4753dde,False,52514959,13390382,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:37:17,,0,0,0,22,DE,Borchardt,0,,,,10117,0,0,Französische Straße 47,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,BOULEVARD_2520714253593314127,04.03.2012 18:32:59,9b60ae7d-c8b9-40c0-a736-e2ff11abb78f,False,52523115,13388455,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:37:20,,0,0,0,22,DE,Boulevard,0,,,,10117,0,0,Friedrichstraße 106C,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,BRANDENBURGER TOR_,30.04.2012 12:19:58,397666bc-ada4-4349-aa6f-b11bc48530d1,False,52516118,13376949,0,,Berlin,0,0,e61a08b9-6cc2-4da6-8545-deae73ccd59b,30.04.2012 12:18:59,,0,0,9,60,DE,Brandenburger Tor,0,,,,10117,0,0,Platz Des 18. März,e61a08b9-6cc2-4da6-8545-deae73ccd59b,
DE_BERLIN_10117,BRASSERIE AM GENDARMENMARKT_2520714286114459911,04.03.2012 18:32:59,9a70a0a7-9272-4772-b61e-67103206136f,False,52513402,13394049,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 14:43:08,,0,0,0,22,DE,Brasserie Am Gendarmenmarkt,0,,,,10117,0,0,Taubenstraße 30,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,BRECHTS_2520714253495354155,04.03.2012 18:32:59,59ec7f8a-a35a-423d-8bd6-15d201f39b0e,False,52521524,1338603,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:37:30,,0,0,0,22,DE,Brechts,0,,,,10117,0,0,Schiffbauerdamm 6,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,CAFÉ KONZERTHAUS_2520714253105545335,04.03.2012 18:32:59,c57aa971-2808-4741-812e-dc41e090ebdf,False,52512698,13392085,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:38:09,,0,0,0,22,DE,Café Konzerthaus,0,,,,10117,0,0,Gendarmenmarkt 2,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,CHINA- LUCKY STAR_2520714252003612827,04.03.2012 18:32:59,1d89ed5a-fa9e-4e8d-b435-61694d2f961e,False,5252554,13387072,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:39:59,,0,0,0,22,DE,China- Lucky Star,0,,,,10117,0,0,Friedrichstraße 127,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,CHINA-CITY_2520714251755197587,04.03.2012 18:32:59,50382542-4575-4cc7-b1a3-a7d56bb5a92c,False,52510564,13397316,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:40:24,,0,0,0,22,DE,China-City,0,,,,10117,0,0,Leipziger Straße 46,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,CLÄRCHENS BALLHAUS_2520714251562871071,04.03.2012 18:32:59,c2f76c9c-a6b0-424a-80a4-fda49f6006fc,False,52526676,13396754,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:40:43,,0,0,0,22,DE,Clärchens Ballhaus,0,,,,10117,0,0,Auguststraße 24,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,CORROBOREE_2520714251475378911,04.03.2012 18:32:59,fe00800e-f120-4e14-a33e-43be13f0e912,False,52520502,13394095,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:40:52,,0,0,0,22,DE,Corroboree,0,,,,10117,0,0,Georgenstraße 2,c48b5422-7ea3-48a0-857b-d3c301846a05,
DE_BERLIN_10117,DEHLERS_2520714252154849275,04.03.2012 18:32:59,64145e8c-7b64-4a95-9174-7278324fe04c,False,52523652,13385577,0,,Berlin,0,0,c48b5422-7ea3-48a0-857b-d3c301846a05,04.03.2012 15:39:44,,0,0,0,22,DE,Dehlers,0,,,,10117,0,0,Reinhardtstraße 14,c48b5422-7ea3-48a0-857b-d3c301846a05,
